,Unnamed: 0,Unnamed: 0.1,artist,track,position,date,lyrics,genius_artist
1005,1902,21791,Yung Joc Featuring Brandy 'Ms. B.' Hambrick,I Know You See It,17,2006-07-15,"

[Intro: Yung Joc] + (Ms. B)
Eenie, meeny, miney, moe
How many bitches from the club want go
I knowwww you see it; I knowwww you see it
(I'm like eenie, meeny, miney, moe)
(How many niggas in the club want go)
(I knowwww you see it; I knowwww you see it)

[Yung Joc]
Now you can call me tip drill, they playin my songs
Throw a couple ones, then she throw away her thongs
When she bust it open, take a picture with my phone
She love my cologne, call it purp by the zone
Now she pussy poppin, yeah it's goin down
Slap the waitress on the booty, tell her get another round
And when I make it rain, money all over the ground
Fresh Force Ones, Sean John buttoned down
And then I'm like, ""Ohh, boy, my click full of stars""
Big fo'-fifth, big dick and big cars
At the end of the day when it's all said and done
I'mma need fo' freaks, cause I need more than one

[Hook 1: Yung Joc]
Eenie, meeny, miney, moe
How many bitches from the club want go
I knowwww you see it (I know you see it)
I knowwww you see it (I know you see it)
I'm like bim (bim) bam (bam) I know you want some (some)
She chewin on the dick like a piece of Bubble Yum
I knowwww you see it (I know you see it)
I knowwww you see it (I know you see it)

[Hook 2: Ms. B]
I'm like eenie, meeny, miney, moe
How many niggas in the club want go
I knowwww you see it (I know you see it)
I knowwww you see it (I know you see it)
Then I'm like dim (dim) damn (damn) I know you want some (some)
You chewin on the pussy like a piece of Bubble Yum
I knowwww you see it (I know you see it)
I knowwww you see it (I know you see it)

[Ms. B]
I ain't never been the type to show off in the club
Real laid back, poppin plenty bottles of
Bub, don't smoke but I got much perk
Get that nigga real high, make him slurp it then burp
Could you be a groupie? I hear you singin my song
Like I see you, lemme feel yo' tongue
It's me, Ms. B, nigga let me get you laced
Take a step back, blow the pussy in your face
I ain't talkin kush nigga, talkin the rat race
So many to choose from, give 'em all a lil' taste
Got a house full of pussy, the madame of hip-hop
My bitches are superstars, so gushy you need a mop; yeahhh

[Hook 1] + [Hook 2]

[Yung Joc]
I got stacks on deck, snowflakes on my neck
New J's on my feet, make my outfit complete
I knowwww you see it - I knowwww you see it

[Ms. B]
I got stacks on deck, niggas love my flow
Got a mohawk blowin, Urr Forces that glow
I knowwww you see it - I knowwww you see it

[Hook 1]

[Hook 2] - 1/2

",Yung Joc
1006,1906,21872,Ludacris Featuring Pharrell,Money Maker,23,2006-08-05,"

[Hook: Pharrell & Ludacris]
Shake your money maker
Like somebody's bout to pay ya
I see you on my radar
Don't you act like you're afraid of shit
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey
Shake your money maker
Like somebody's bout to pay ya
Don't worry about them haters
Keep your nose up in the air
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey

[Verse 1: Ludacris]
Shake, shake, shake your money maker
Like you were shaking it for some paper
It took your momma 9 months to make ya
Might as well shake what your momma gave ya
You, you lookin' good in them jeans
I bet you'd look even better with me in between
I keep my mind on my money - money on my mind
But you's a hell of a distraction when you shake your behind
I got J.O. up on my right side pourin' some cups
My whole hood is to my left and they ain't givin a fuck
So feel free to get loose and get carried away
So by tomorrow you forgot what you were saying today
But don't forget about this feeling that I am making you get
And all the calories you burn from me making you sweat
The mile-high points you earn when we taking my jet and
How everywhere you turn I'll be making you wet cause you can

[Hook: Pharrell & Ludacris]
Shake your money maker
Like somebody's bout to pay ya
I see you on my radar
Don't you act like you're afraid of shit
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey
Shake your money maker
Like somebody's bout to pay ya
Don't worry about them haters
Keep your nose up in the air
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey

[Verse 2]
Switch, switch, switch it from right to left
And switch it till you running right out of breath
And take a break until you ready again
And you can invite over as many friends as
You want to but I really want you
Just be thankful that Pharrell gave you something to bump to hey
Luda - I'm at the top of my game
You want my hands from your bottom to the top of your frame
And I - just wanna take a little ride on your curves
And get erotic giving your body just what it deserves and
Let me give you some swimming lessons on the penis
Backstroke, breaststroke, stroke of a genius
Yepp call me the renaissance man get up and
I stay harder then a cinderblock man
Hey I'm just a bedroom gangster
And I've been meaning to tell that I really must thank ya when you

[Hook: Pharrell & Ludacris]
Shake your money maker
Like somebody's bout to pay ya
I see you on my radar
Don't you act like you're afraid of shit
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey
Shake your money maker
Like somebody's bout to pay ya
Don't worry about them haters
Keep your nose up in the air
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey

[Verse 3]
Rock rock, rock it an make it work, girl
Please don't stop it until it hurts, girl
You - you been looking a little tipsy
So if you could just shake it a little this way
See I'm a member of the BBC
The original breadwinner of DTP
You the center of attention that is distracting the squad
Cause everybody in the campus like - OH MY GOD she can

[Hook: Pharrell & Ludacris]
Shake your money maker
Like somebody's bout to pay ya
I see you on my radar
Don't you act like you're afraid of shit
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey
Shake your money maker
Like somebody's bout to pay ya
Don't worry about them haters
Keep your nose up in the air
You know I got it
If you wanna come get it
Stand next to this money
Like - ey ey ey

",Ludacris
1007,1907,21873,Diddy Featuring Nicole Scherzinger,Come To Me,24,2006-08-05,NaN,NaN
1008,1910,21924,Lloyd Banks Featuring 50 Cent,Hands Up,25,2006-08-19,"

Unh, all I do is this
Stunt when I want, ride new shit
Unh, all I do is this
Unh, niggas new to this

[Verse One]
I’m super-rich like Russell, naw Leor
I’m decked out, my bitch smell like Dior
She spoiled, she want it, she can have that
Your bitch cool, but where her Birkin bag at?
You can tell a lot about a nigga by his bitch
Be my guest, look at mine, I’m the shit
I’m hot, my shit bump coast to coast, don’t it?
I get bread my watch I blew a loaf on it
Get caught staring at that get smoked for it
Fool, my swag unlimited
So fly, ain’t shit I can’t buy
Louboutin kicks, my Louis Vuitton bitch
Fresh off the runway, get your one one-day
Catch me in Milan, tuxedo on
The black James Bond, nigga I’m a Don
I do what I want, when and where I want

[Hook]
Put your hands up, put ‘em where my eyes can see
What’s up, you know you wanna party with me
Let’s fuck, we wilding in the place to be
Bitch quit playing
Put your hands up, put ‘em where my eyes can see
What’s up, you know you wanna party with me
Let’s fuck, we wilding in the place to be
Nigga quit playing

[Verse Two]
Catch me riding solo, Purple Label Polo
Paparaz’ photo my side bitch in Manolo
It’s all about dough though, my knuckle game like Cotto
Plus I get to shooting, but keep that on the low though
(Hey!) Nigga, I don’t really got to talk about it
Me, I get paper, moves I make major
Shoes I rock – gator, wing tips player
My style so pure, I’m so couture
I’m down by law, certified B-boy
Hold up, wait a minute, money – I’m gonna spend it
Or why the fuck would I hustle hard to get it?
So many flows, the hoes be on the di-dick
And when they pop it and lock it, they know I’m with it
Dame lengua, give tongue while I hit it
She a star, fresh from PR
Give me more, baby give me more

[Hook]

",50 Cent
1009,1912,21949,The Game Featuring Junior Reid,It's Okay (One Blood),25,2006-08-26,"

[Intro: The Game & (Junior Reid)]
Dre, I see dead people
(Hunting blood, blood-blood-blood) (x3)
Yo, Dre
Thought I was Dead
West Coast
(One blood) (x4)

[Verse 1: The Game]
I'm the Doctor's Advocate, nigga Dre shot ya
Brought me back from the dead, that's why they call him the doctor
The Math gon' drop him
And 50 ain't rocking with him no more
It's okay, I get it popping
Whole club rocking, like a '64 impala
Drink Cris, throw it up Call the shit hydraulics
Then piss in the cup, call the shit Hpnotiq
I bleed Compton, spit crack and shit chronic
And you new niggas ain't shit, but new niggas
Bathing Ape shoe niggas, I'm talking to you, niggas
Bouncing in the '64, throwing up West side, man
Sell another 5 million albums? Yes I am
Fresh like ""damn, this nigga did it again
A hundred thousand on his neck, L.A. above the brim""
Inside the Lambo, the shotgun with Snoop
What would the muthafuckin' West Coast be without one crip and

[Hook: Junior Reid]
One blood (x4)
Blood, blood, blood, blood-blood-blood (x3)
One blood (x4)

[Verse 2: The Game]
I'm from the West side of the '64 Impala
Where niggas say ""Where you from?"" We ain't never say ""Holler""
Bandanna on the right side, gun on the left side
Niggas in New York know how to throw up the Westside
Word to Eazy
I'm so ill, believe me
I made room for Jeezy
But the rest of you niggas better be glad you breathing
All I need is one reason
I'm the king, and Dre said the West Coast need me
I don't know why you niggas keep trying me
Everybody knows I'm the heir to the Aftermath dynasty
And I ain't gotta make shit for the club
What DJ gonna turn down the thirty-eight snub?
You thirty-eight and you still rapping? Urgh
I'm 26 nigga, so is the dubs
On the '07 Hummer, hop out, no bodyguards
When the chronic smoke clear all you gon' see is -

[Hook]

[Verse 3: The Game]
I ain't got beef with 50, no beef with Jay
What's beef when you getting head in the six-tre?
And the double Game-Chain, I keep 'em on display
Black T-shirt, so all you see is the A
Turn on the TV, and all you see is the A
You niggas better make up a dance and try to get radio play
Keep on snapping your fingers, I ain't going away
I don't regret what I spit, cause I know what I say
And niggas talking about me, they don't know when to stop
I got the Louis Vuitton belt buckle holding the Glock
No beam, no silencer - I know when to pop
Wait till Lil Jon come on and let off a shot
I have the number one billboard spot
Niggas stepped on my fingers, and I climb right back to the top
I'm B.I.G, I'm Cube, I'm Nas, I'm Pac
This ain't shit but a warning till my album drop

[Hook]

",The Game
1010,1914,22024,Lil Scrappy Featuring Young Buck,Money In The Bank,25,2006-09-16,"

[Lil Scrappy]
Okay-kay-kay-kayyy, G's up, Lil Scrappy
I got money
BME (BME), money in the bank, G-Unit!

[Hook] x4
I got money in the bank (yea)
Shawty what you drank

[Lil Scrappy]
I'mma get that, dough and fuck with dem, hoes
Young ladies that know me know Scrappy's a, pro
Fill up at the, bar go get a mas-sage
Find me a couple we can make it a, me-nage
You be tryin, hard but nigga don't, start
You be doin shit is gon' get you to the, morgue
I go get that, paper a mega fuckin watch
I be pullin out knots, that can buy me a, yacht
Hold on baby, please, go get on yo', knees
If you don't do it for me then do it for the, cheese (yea)
I got extra weed (yea) money long like sleeves (yea)
If a nigga try to creep, I got extra heat
Got a bank account (cha-ching) with a large amount
If a nigga wanna talk, nigga we can let it bounce (bounce)
Take it outside, nigga fuck fallin back
Killers run up in the club, ballin with a bigger stack

[Hook] x2

[Young Buck]
Two step with me, let me show you how it goes
The Murcielago, lemme show you how it rolls
I got a Bentley that I only drove one time
50 bought it for me shorty but it's still mine
My Chevy clean and the paint look like lemon-lime
You wanna shine, it ain't hard, just get on your grind
We keep a bankroll, wallet full of credit cards
Cup full of Cristal, box full of cigars
Dirty South tatted on my back, I'm country
She said she like the way I talk, these hoes love me
Club goin crazy, we throwin out stacks
G-Unit South yeah, tell the DJ bring it back
See I'm A-Town stompin in a A-Town hat
But I'm reppin Tennessee, like my homey Project Pat
It ain't 'bout where you from homeboy it's where you at
Scrappy beat me on the dice, yeah it's cool I'll be back
Cause I got

[Hook] x2

[Lil Scrappy]
50, got me, Lil Jon, got me
I got a big-ass squad, how you gon' stop me
Y'all niggas, watch me, rise to the, top
My shit gon', sell, yo' shit gon', flop
Lil Jon, got me, 50, got me
I got a big-ass family, how you gon' stop me
Y'all niggas, watch me, rise to the, top
My shit gon', sell, yo' shit gon', flop

[Hook] x2

",Lil Scrappy
1011,1915,22045,Webstar & Young B Featuring The Voice Of Harlem,Chicken Noodle Soup.,21,2006-09-23,"

I Let It Rain Now Clear It Out [x4]
And Lets Get It, Lets Get It [x7]
Let It Rain A Clear It Out [x2]
Chicken Noodle Soup Chicken Noodle Soup Chicken Noodle Soup Wit A Soda On Da Side [x4]
Let It Rain A Clear It Out [x4]
And Lets Get It, Lets Get It [x7]
Let It Rain A Clear It Out [x2]

I Was On 119th And Lexington
Black Sidekick, On The Nexington
Shorty Sed Yo I Looked Left And Then
Im Like I Wanna Mess Wit Him

A Let It Rain A Clear It Out [x4]

I Was On 114th At The Kingdom Game
A G On The Mike Dude Doing His Thang
Walked In The Club They Scremin My Name
Stop... Now Look At The Chain

I Let It Rain Now Clear It Out [x4]
I Was On 4 5th In The Whipington
Ears Neck And Wrist Was Glistenin
Eyes Low Like I Blow The Piffington
Girls Talk Slick But They Whisperin

I Let It Rain Now Clear It Out [x4]
And Lets Get It, Lets Get It [x7]
Let It Rain A Clear It Out [x2]
Chicken Noodle Soup Chicken Noodle Soup Chicken Noodle Soup Wit A Soda On Da Side [x2]

Young B, Webstar And G-D-O-T
Doing Our Thing It Comes Naturally
We Gettin This, So We Fly As Can Be
So All Ya' Whack Labels Stop Tryna Sign Me

[Ad Libs] A Clear It Out [Til Song Ends]

",YOUNG B
1012,1917,22096,Bow Wow Featuring Chris Brown & Johnta Austin,Shortie Like Mine,22,2006-10-07,"

[Intro: Jermaine Dupri]
Y'all know what this is

[Hook: Chris Brown & Bow Wow]
Only thing that keeps me up, when I'm feeling down
I don't know about you, but I gotta keep mines around
'Cause I done looked, I done searched, and it's hard to find
Another shorty like mine, baby yes I'm
Addicted to how we kick it, everything you say to me
Never knew it could be so wicked, hoping that you stay with me
Search around the world but you will never find
Another shorty like mine, shorty like mine
I tell my niggas​ that uh you got a girl but she ain't nothing like mine
Cute face nice size like mine
Stay kitted, hood with like mine
Mean walk, talk the talk, let me tell you some more

[Verse 1: Bow Wow]
I knew that when I ran into this one
She would be the redrum of my pimpin'
Knew she would be the one to make me stop
Carin' about other girls on my jock and gettin' them
She was the one to slow me down, hold me down
I roll with her know
Go with it, now I'ma grow with it now
I'ma go get her, that's how I got her
Don't be mad you can't get one hotta
Broke the mould when they made lil momma
I don't care what my niggas​ say
She been there everyday for my drama
Some of the homies hate 'cause they want her
Wish they the ones that's datin' my woman
Gon' get a good look 'cause she fine
And I don't mind 'cause she mine

[Hook: Chris Brown & Bow Wow]
Only thing that keeps me up, when I'm feeling down
I don't know about you, but I gotta keep mines around
'Cause I done looked, I done searched, and it's hard to find
Another shorty like mine, baby yes I'm
Addicted to how we kick it, everything you say to me
Never knew it could be so wicked, hoping that you stay with me
Search around the world but you will never find
Another shorty like mine, shorty like mine
I tell my niggas​ that uh you got a girl but she ain't nothing like mine
Cute face nice size like mine
Stay kitted, hood with like mine
Mean walk, talk Chris, help me tell 'em what's up

[Verse 2: Chris Brown]
Now I got all this love inside of me and all I wanna do is give it to her
I don't care what the fellas say about it 'cause I got something to say about it
What I'm about to say is straight up
Real talk, no cut I don't play about it
There ain't a price you can put on a girl
Who knows just what to say when you need to hear it the most
And I'ma tell you something else
If I don't know nothing else, I know

[Hook: Chris Brown & Bow Wow]
Only thing that keeps me up, when I'm feeling down
I don't know about you, but I gotta keep mines around
'Cause I done looked, I done searched, and it's hard to find
Another shorty like mine, baby yes I'm
Addicted to how we kick it, everything you say to me
Never knew it could be so wicked, hoping that you stay with me
Search around the world but you will never find
Another shorty like mine, shorty like mine
I tell my niggas​ that uh you got a girl but she ain't nothing like mine
Cute face nice size like mine
Stay kitted, hood with like mine
Mean walk, talk the talk, let me tell you some more

[Verse 3: Bow Wow]
I wanna give her the world
And I ain't even tryna lose her
I'm addicted to my girl
And the way that she twirls in that little skirt
Just for me in the club, in the crib, in the streets
She reps for L B dub, E-N-T
She a nice size with the pretty brown bright eyes
I'm a winner with the right prize
I'ma give it to her to the rhythm of a hi-hat
She got a beautiful mind you can't buy that
And the sight of her behind when she walk on by
Make a nigga wanna try that
She got the prettiest smile and she gangsta
Keep me from runnin' wild and I thank her
And we can talk about anythin' she got good conversation
My homie, my friend and plus she patient

[Hook: Chris Brown & Bow Wow]
Only thing that keeps me up, when I'm feeling down
I don't know about you, but I gotta keep mines around
'Cause I done looked, I done searched, and it's hard to find
Another shorty like mine, baby yes I'm
Addicted to how we kick it, everything you say to me
Never knew it could be so wicked, hoping that you stay with me
Search around the world but you will never find
Another shorty like mine, shorty like mine
I tell my niggas​ that uh you got a girl but she ain't nothing like mine
Cute face nice size like mine
Stay kitted hood with like mine
Mean walk, talk the talk, let me tell you some more

",Bow Wow
1013,1919,22148,Chingy Featuring Jermaine Dupri,Dem Jeans,24,2006-10-21,"

[Intro: Chingy & JD]
You already know, ha-ha, It's Slot-a-lot, SoSoDef
And if you're a bad chick get on the floor and....
How the, hell did you get all of that in dem jeans?
(Bounce, bounce, bounce)
How the how the hell did you get all of that in dem jeans?
(And if you're a bad chick get on the floor and bounce)
Cause your waist so little and your ass it like whoa
(Yeah I know what this is, SoSoDef!)
Cause your waist so little and your ass it like whoa

[Chingy]
Prada, Gucci, tell me what you like
Coach bag with the shoes to match, forget the price
Marc Jacob shades, 50 karats all ice
Model in dem jeans for me, luxury, now that's your life
That's the type of shit I'm on
Let me see you get them on
Back it up a bit, yeah that's it, cause I can see your thong
Caramel skin tone
Damn, you look like Nia Long
Don't be acting like that lil' mama, cause I can leave you 'lone
Mix the lime with that Patron
That's what we drinking on
She wanna go out to eat, but me, JD, I'm think home
Just so I can see 'em off
But what the hell we both grown
Wearin' dem jean like that will make me take trips with you to Rome

[Pre-Hook 1: Chingy]
Hey now (hey, hey), hey now (hey)
You know they thick from the STL to the A-Town
Hey now (hey, hey), hey now (hey)
Let me help you with dem jeans, baby, lay down

[Hook: Chingy]
Damn girl
How'd you get all that in
Dem Jeans, dem Jeans?
How'd you get all that in Dem?
Damn girl
How'd you get all that?
(Is you talking to me?)
Yeah, you
I bet you had to jump up and down just to put 'em on
Bet you had to wiggle it around just to put 'em on
Bet you had to lay back on the be just to zip 'em up
Am I right?
(You right)
Baby that's what's up

[JD]
Now. Now. Now
When walkin' girl
And you make it swirl
It's hard for me not to look and I want you in my world
Bubbled up (oh)
Poking out (Hey)
Lickin' my lip saying, shawty swing it my way
Damn ma
How the hell you get all that in dem pants ma
Hope you ain't up in here with your man ma
I love it when you wiggle it, shake it
Drop it, and do your little dance
True Religion, 7's or dem rocking Republics
Or the ones that fit the best and show it just how we love it
Know just how to hug it
Know just how to cup it
When you walk away it make me wanna rub it

[Pre-Hook 2: Chingy & JD]
Hey now (hey, hey), hey now (hey)
You know they thick from the STL to the H-Town
I'm saying, hey now (hey, hey), hey now (hey)
Let me help you with dem jeans, baby, lay down
Come on

[Hook: Chingy]
Damn girl
How'd you get all that in
Dem Jeans, dem Jeans?
How'd you get all that in Dem?
Damn girl
How'd you get all that?
(Is you talking to me?)
Yeah, you
I bet you had to jump up and down just to put 'em on
Bet you had to wiggle it around just to put 'em on
Bet you had to lay back on the be just to zip 'em up
Am I right?
(You right)
Baby that's what's up

[Chingy]
I don't mean to be rude
But I like the way you move
Got your boy in the mood
Let's go back to my jacuzz'
I ain't like them other fools
Got to play by my rules
Face down, ass up, pants off look (ooh)
There it go, don't be scared
Let it show it, like them curves
Make that thing talk, when you walk, I'm slurring my words
Drop it to the floor, ya heard
Ain't no hating girl, ya hot
Like the style but man you working them a lot

[Hook:Chingy]
Damn girl
How'd you get all that in
Dem Jeans, dem Jeans?
How'd you get all that in Dem?
Damn girl
How'd you get all that?
(Is you talking to me?)
Yeah, you
I bet you had to jump up and down just to put 'em on
Bet you had to wiggle it around just to put 'em on
Bet you had to lay back on the be just to zip 'em up
Am I right?
(You right)
Baby that's what's up

",Chingy
1014,1920,22149,Ice Cube Featuring Snoop Dogg & Lil Jon,Go To Church,25,2006-10-21,"

[Snoop Dogg]
Nigga you need to stop snitchin'!
All that yip-yappin and jaw-jackin
Nigga if you scared, go to church
You knew the job was dangerous when you took it

Whattup it's the big boss Dogg
Snoop D-O-double-G, Eastside L.B.C
And I'm bobbin to the beat of my O.G. homeboy Ice Cube
And I'm C-walkin' on the motherfuckin' concrete

[Intro: Ice Cube]
Yo if you're fucked up, put your cups up
Ice Cube and Snoop Dogg, nigga what's up
See he's a gangster, I'm a hustler
Yo it's either thank ya, or it's fuck ya

[Ice Cube + Lil Jon]
I'm down with Lil Jon ain't got to pretend (yeah!)
Crunk Juice nigga run the club that you in (hey!)
You scary motherfuckers don't wanna bring the ruckus (nah!)
You just spend all your time in the club tryin' to duck us ( what?)
And if you walk by nigga, I'mma knock fire nigga
From yo' ass, you can come try nigga (hey!)
In the hood, all the way down South (yeah!)
I ain't Mike Jones, keep my name out'cha mouth bitch (Mike Jones)
We can get it crackin' if it get to clickin' - clackin'
Look at Mr. Jackson, nigga with no reaction
If you scared, go to church, we gon' hit you where it hurts
That don't work, we'll put you in the dirt
Cause a whole lot of rappers make a whole lot of noise (hey)
Lyrics full of steroids, niggas paranoid (hey)
And when you get that blowup, it make you throw up
When you realize your favorite rapper ain't got no nuts

[Hook: Ice Cube + Lil Jon]
If you a scared motherfucker go to church (go to church)
If you a gutter motherfucker do your dirt (a do your dirt)
If you a down motherfucker put in work (a put in work)
If you a crazy motherfucker go berzerk (a go berzerk!)
If you a scared motherfucker go to church (go to church)
If you a gutter motherfucker do your dirt (a do your dirt)
If you a down motherfucker put in work (a put in work)
If you a crazy motherfucker go berzerk (a go berzerk!)

[Snoop Dogg]
Click-clackin', pistol-packin', Crip raggin' folio
Who the only nigga in the club with the toolio
You ain't know? Yeah you did; there it was, there it is
""Is that Coolio?"" Naw bitch, let me in
Jibba-jabba snatcher get at ya, spit at actors & rappers
Hang out with kidnappers and jackers
Make money off crackers; can you imagine how I keep shit crackin'?
It's the big boss Dogg I'm back in action and smashin'
I flash with the bling I sur-pass the supreme
You don't really wanna have a clash with my team
I mix hash with the green I'm the, last of the kings
If I got a bitch with me she got ass in them jeans
Rollin' through yo' neighborhood, my Cadillac so clean
Servin' all you suckers cause you all dopefiends
Just like that dopeman, nigga what's up?
You run up with that bullshit I'll fuck yo' ass up

[Hook: Ice Cube + Lil Jon]
If you a scared motherfucker go to church (go to church)
If you a gutter motherfucker do your dirt (a do your dirt)
If you a down motherfucker put in work (a put in work)
If you a crazy motherfucker go berzerk (a go berzerk!)
If you a scared motherfucker go to church (go to church)
If you a gutter motherfucker do your dirt (a do your dirt)
If you a down motherfucker put in work (a put in work)
If you a crazy motherfucker go berzerk (a go berzerk!)

[Lil Jon:]
You scared, you scared
You scared motherfucker, you scared
You scared (you scared), you scared (you scared)
You scared motherfucker, you scared (you scared)
You scared, you scared
You scared motherfucker, you scared
You scared (you scared), you scared (you scared)
You scared motherfucker, you scared (you scared)

[Hook: Ice Cube + Lil Jon]
If you a scared motherfucker go to church (go to church)
If you a gutter motherfucker do your dirt (a do your dirt)
If you a down motherfucker put in work (a put in work)
If you a crazy motherfucker go berzerk (a go berzerk!)
If you a scared motherfucker go to church (go to church)
If you a gutter motherfucker do your dirt (a do your dirt)
If you a down motherfucker put in work (a put in work)
If you a crazy motherfucker go berzerk (a go berzerk!)

[Ice Cube + Lil Jon]
It goes one for the money (hey) two for the show (yeah)
Three for the pussy, fo' for the glow (hey)
Five for the rookies, six for the pros (nah)
Seven for the numbers of them fuckin zeroes (what?)
Eight for haters, nine for the cause
Ten for my niggas, behind big bars (hey)
Fuck these devils, and they laws (yeah!)
Never question the size of Ice Cube's balls

",Ice Cube
